-10.2382 , 7.12326 , 0.679266 , 0.487224 , -1.2676 , -0.884864 , -0.299443 , 0.328841 , -0.441626 , -1.17036 , 0.0096997 , -0.0570758 , 0.154614 , 0.399756 , -0.177018 , 0.349325 , -0.417279 , -0.344115 , -0.135696 , -0.575942 , 
-9.58908 , 6.42689 , 0.355669 , 0.241445 , -1.20789 , -0.648157 , 0.201706 , -0.158672 , -0.418426 , -0.491327 , -0.126807 , -0.612824 , 0.123036 , -0.118981 , -0.727287 , -0.478388 , -0.0934468 , -0.254416 , -0.72133 , -0.870528 , 
-8.49176 , 7.26641 , 0.280752 , 1.00634 , 0.0974465 , -0.518115 , -0.170938 , -1.03454 , 0.338338 , 0.230375 , -0.332854 , 0.214367 , 1.05542 , 0.914388 , 0.123933 , -0.196845 , -0.0563161 , 0.189435 , 0.0683789 , -0.272315 , 
-8.32485 , 7.70477 , -2.28594 , -1.73223 , 0.30919 , 0.630085 , -0.835582 , -0.501047 , -0.583666 , -0.69438 , -1.43272 , -0.540492 , -0.0894752 , -0.33784 , -0.991761 , 0.147537 , -0.0523015 , 0.150527 , 0.044678 , -0.0376352 , 
-9.12024 , 6.32618 , -1.43278 , -0.71974 , -0.187244 , -1.17749 , -1.98093 , -0.555044 , 0.165807 , 0.0261713 , -0.605416 , -0.0861741 , 0.267557 , -0.188519 , 0.328287 , 0.0874768 , -0.21559 , -0.182395 , 0.209014 , -0.247331 , 
-7.88542 , 6.72465 , -1.06333 , 0.0583938 , 0.236076 , -0.716491 , -0.182726 , 0.451448 , -0.00680166 , -0.121928 , 0.216184 , 0.685389 , 1.54755 , 0.626735 , 0.527998 , 0.0722132 , -0.211328 , 0.00371322 , 0.364573 , -0.0910038 , 
-7.46071 , 8.00889 , -0.686905 , -1.06936 , -0.392873 , -1.55351 , -1.00269 , 0.024405 , -0.624397 , 0.0173179 , 0.394242 , -0.647814 , -0.178042 , 0.537148 , 0.304044 , 0.403442 , 0.788552 , 0.0145947 , -0.122244 , 0.406079 , 
-8.8022 , 7.57668 , 0.63214 , -0.434629 , 0.00755194 , -0.0828665 , 0.558457 , 1.35326 , -0.280931 , -0.994065 , -0.849073 , -0.377139 , 0.263256 , 0.303091 , 0.726127 , 0.87474 , -0.314177 , -0.431991 , 0.373742 , 0.408466 , 
-8.38314 , 9.09051 , 2.50959 , 0.244956 , -0.960303 , -1.44579 , 0.422078 , 0.220109 , -0.215976 , -0.384409 , 0.052429 , 0.1809 , 0.277213 , 0.342042 , 0.0680026 , 0.599989 , -0.157855 , -0.131167 , 0.152294 , -0.0527989 , 
-8.91602 , 8.28583 , 1.29451 , 0.099617 , -0.496714 , -0.726272 , -0.274972 , 0.5664 , 0.37132 , -0.511837 , -0.162089 , -0.0290049 , -0.0447695 , -0.380602 , -0.843009 , -0.617133 , 0.0294693 , -0.238845 , 0.155817 , -0.301516 , 
-10.349 , 8.45012 , 1.18071 , -0.302834 , 1.14831 , -0.275692 , -1.5362 , 0.306889 , -0.316831 , -1.19672 , -0.158647 , 0.441238 , 0.83734 , -0.0404497 , 0.49554 , -0.430929 , 0.105644 , 0.193757 , -0.308619 , -0.630532 , 
-9.58793 , 8.26333 , 2.06108 , 1.07825 , 0.194059 , 0.333578 , 0.0241368 , 0.932139 , 0.57833 , -1.28296 , -0.531179 , 0.308409 , 0.292763 , -0.053084 , 0.549618 , -0.145238 , -0.231808 , -0.181411 , -0.296748 , -0.24867 , 
-9.98247 , 8.22956 , 2.47321 , 0.440485 , 0.289173 , 0.485599 , -0.713459 , -0.8358 , -0.189638 , -0.0744698 , -0.354616 , -0.438258 , -1.30813 , -0.393826 , 0.248332 , 0.389865 , 0.00478503 , 0.493739 , -0.0824025 , -0.042785 , 
-9.37166 , 8.74001 , 1.89411 , -0.870054 , -0.12917 , 0.0325806 , 0.669526 , 1.68716 , 0.26019 , -0.405087 , -0.471678 , -1.15397 , -0.162311 , -0.520825 , -0.591372 , -0.0191391 , -0.309246 , -0.713263 , -0.344282 , -0.206382 , 
-8.45945 , 8.36978 , 1.33964 , 0.159963 , 0.222785 , -0.191033 , 0.353882 , -0.51501 , -0.695619 , -1.00714 , -0.939417 , 0.476972 , 0.277262 , -0.531548 , -0.0592088 , -0.338059 , -0.109316 , -0.254649 , -0.281119 , -0.642925 , 
